marca*,modelo,version,año**,precio,foto-agencia,id,kilometros,tipoCambio,zona,lat,long,cliente,tipoDeVenta
volkswagen,suran,1.6 HIGHLINE L/15,2015,3390000,https://api.deconcesionarias.com.ar/api/files/2470ff44-f534-40b8-b716-6f610b7e94c9/?2470ff44-f534-40b8-b716-6f610b7e94c9.jpg,a654a881-8b66-4125-b0c8-b86e967d2d96,152000,ARS,"TANDIL,Colectora Pugliese,1138","-37,3108351","-59,1160603",AutosExclusivos,Usado
volkswagen,suran,1.6 HIGHLINE L/15,2015,3595000,https://api.deconcesionarias.com.ar/api/files/34edb936-8921-49ea-9d1e-f84e4283c9cc/?34edb936-8921-49ea-9d1e-f84e4283c9cc.jpeg,bbfa7c73-7b51-4ae4-9898-d27e3d9791ea,76000,ARS,"CORRIENTES,Av.cazadores Correntinos,4050","-27,4873348","-58,8032526",Juanautomotores,Usado
volkswagen,suran,1.6 HIGHLINE L/15,2016,3795000,https://api.deconcesionarias.com.ar/api/files/257b461a-bc7a-4deb-808e-5d432b589561/?257b461a-bc7a-4deb-808e-5d432b589561.jpeg,d56adbc8-6831-42ec-b55a-c0ec6b507220,75000,ARS,"CORRIENTES,Av.cazadores Correntinos,4050","-27,4873348","-58,8032526",Juanautomotores,Usado
volkswagen,suran,1.6 HIGHLINE L/15,2018,4300000,https://api.deconcesionarias.com.ar/api/files/94a0cfb7-6aca-4ca2-a868-823e0e590642/?94a0cfb7-6aca-4ca2-a868-823e0e590642.jpg,21b50234-9f4d-4fea-abe1-8f36cfa05153,97000,ARS,"VILLA MERCEDES,Av 25 de Mayo,1984","-33,6550691","-65,4632764",Automotores de Cuyo,Usado
volkswagen,suran,1.6 HIGHLINE L/15 I.MOT,2015,3000000,https://api.deconcesionarias.com.ar/api/files/618861a4-992e-49b3-8da4-ed726ee443a0/?618861a4-992e-49b3-8da4-ed726ee443a0.jpg,2a268d4a-d3dc-41d7-8994-dd6da5e2eea3,53000,ARS,"NEUQUEN,PERTICONE,975","-38,9600623","-68,0455102",autonetonline,Usado
volkswagen,suran,1.6 HIGHLINE L/15 I.MOT,2017,4499000,https://api.deconcesionarias.com.ar/api/files/9bafde8a-3970-4413-bf7a-6b273da969c9/?9bafde8a-3970-4413-bf7a-6b273da969c9.jpeg,1c561133-4fa9-480d-b201-53050313c2b0,39000,ARS,"CORDOBA,av ohiggins,4440","-31,4645324","-64,1690122",FFAutos,Usado
volkswagen,suran,1.6 HIGHLINE CU L/10,2012,2190000,https://api.deconcesionarias.com.ar/api/files/01a0c1a8-1b7f-4f5b-bc9a-876cb39b7034/?01a0c1a8-1b7f-4f5b-bc9a-876cb39b7034.JPG,00d56050-d388-4f38-8a76-52e4d5ef44dd,172000,ARS,,"-24,8020083","-65,4093641",RPM Moviles,Usado
volkswagen,suran,1.6 TRACK,2018,3850000,https://api.deconcesionarias.com.ar/api/files/eeacce4c-810e-4c19-88b3-93c045473c4b/?eeacce4c-810e-4c19-88b3-93c045473c4b.jpg,101e9442-5019-4664-b239-78cd3922f667,86000,ARS,"SALTA,Cordoba,940","-24,8020021","-65,4119545",FENICIOS AUTOMOTORES,Usado
volkswagen,suran,1.6 TRACK,2018,4360000,https://api.deconcesionarias.com.ar/api/files/1f80fd37-ecde-4d61-8fda-cfe2f700003f/?1f80fd37-ecde-4d61-8fda-cfe2f700003f.jpeg,0a6de2bb-f02a-4a67-9c97-b7b2b9c76e6e,35000,ARS,"CORRIENTES,Av.cazadores Correntinos,4050","-27,4873348","-58,8032526",Juanautomotores,Usado
volkswagen,suran,1.6 TRACK,2019,4600000,https://api.deconcesionarias.com.ar/api/files/6e501f97-3c04-46e8-91d3-1cc69b1466d9/?6e501f97-3c04-46e8-91d3-1cc69b1466d9.jpg,02005ba6-3254-44a2-b152-c85266a4627f,42000,ARS,"VILLA MERCEDES,Av 25 de Mayo,1984","-33,6550691","-65,4632764",Automotores de Cuyo,Usado
volkswagen,suran,1.6 TRENDLINE,2006,1950000,https://api.deconcesionarias.com.ar/api/files/bfb224ec-9f9d-4eaf-b1f0-889f6d60fdc3/?bfb224ec-9f9d-4eaf-b1f0-889f6d60fdc3.jpg,6e1c0d0c-ecd6-432c-9e3b-59d3a4793ab0,234000,ARS,"VILLA MERCEDES,Av 25 de Mayo,1984","-33,6550691","-65,4632764",Automotores de Cuyo,Usado
volkswagen,suran,1.6 TRENDLINE L/10,2013,2350000,https://api.deconcesionarias.com.ar/api/files/53a9ef97-ddc1-4883-b083-e16cd931bfe0/?53a9ef97-ddc1-4883-b083-e16cd931bfe0.JPG,e7b2d8ac-4888-462b-843f-974f973359cd,80000,ARS,,"-27,4873348","-58,8032526",RPM Moviles,Usado
volkswagen,suran,1.6 TRENDLINE L/14,2013,2450000,https://api.deconcesionarias.com.ar/api/files/8f52b6d2-9bd8-4a14-96bb-4f9d923a9219/?8f52b6d2-9bd8-4a14-96bb-4f9d923a9219.JPG,ca9d028e-be79-4887-9a63-dc07cacbd509,68000,ARS,,"-34,4383348","-58,7918752",RPM Moviles,Usado
VOLKSWAGEN,Suran,TRENDLINE,2013,2250000,,63,120000,ARS,SUR,"34,0812312","-118,385301",GTM,Usado
VOLKSWAGEN,Suran,TRENDLINE,2014,2150000,,62,105000,ARS,SUR,"34,0812312","-118,385301",GTM,Usado
VOLKSWAGEN,T Cross,CONFORT AT 1.6,2021,6000000,,64,29000,ARS,SUR,"34,0812312","-118,385301",GTM,Usado
volkswagen,t-cross,1.6 COMFORTLINE,2019,5200000,https://api.deconcesionarias.com.ar/api/files/afcecffe-b05a-42c1-80c0-828798b4c2ee/?afcecffe-b05a-42c1-80c0-828798b4c2ee.JPG,2a5c16ee-e923-4fe2-821e-7c8bfd7ec7c0,30000,ARS,,"-34,4383348","-58,7918752",RPM Moviles,Usado
volkswagen,t-cross,1.6 COMFORTLINE,2020,7550000,https://api.deconcesionarias.com.ar/api/files/3949811d-8c56-4d67-8a27-b1a144b020bc/?3949811d-8c56-4d67-8a27-b1a144b020bc.jpeg,dcb7c21f-27b7-43e5-a473-df2b16b1378f,19000,ARS,"CORRIENTES,Av.cazadores Correntinos,4050","-27,4873348","-58,8032526",Juanautomotores,Usado
volkswagen,t-cross,1.6 HIGHLINE AT 6,2019,6400000,https://api.deconcesionarias.com.ar/api/files/16269191-0b13-4f22-b6b2-d0af004ec3fb/?16269191-0b13-4f22-b6b2-d0af004ec3fb.JPG,ab96c4a5-f7f2-4350-89ff-126ac140cbd7,20000,ARS,,"37,8881751","-4,7793835",RPM Moviles,Usado
volkswagen,t-cross,1.6 HIGHLINE AT 6,2020,5900000,https://api.deconcesionarias.com.ar/api/files/8bf788ee-905a-42c7-b076-78941610f707/?8bf788ee-905a-42c7-b076-78941610f707.JPG,a54fc4cd-70ab-499e-ac67-5a3e8ec715a5,40000,ARS,,"-33,2941809","-66,2956203",RPM Moviles,Usado
volkswagen,t-cross,1.6 HIGHLINE AT 6,2020,7000000,https://api.deconcesionarias.com.ar/api/files/7feeaac8-4ef5-4653-a43c-d7af6cb19974/?7feeaac8-4ef5-4653-a43c-d7af6cb19974.jpg,d914f3ad-22a8-4859-a9e0-505385df59eb,48000,ARS,"ACASSUSO,Av Libertador,14745","-34,4773085","-58,4968158",Munafo virtual,Usado
volkswagen,t-cross,1.6 TRENDLINE,2020,4750000,https://api.deconcesionarias.com.ar/api/files/9714c2a5-5b00-46d0-a55b-1683f41fc4ee/?9714c2a5-5b00-46d0-a55b-1683f41fc4ee.JPG,3c2f11a0-aa77-4b30-bb18-44327bd0a905,60000,ARS,,"-34,7091154","-58,2255629",RPM Moviles,Usado
volkswagen,t-cross,1.6 TRENDLINE,2020,5980000,https://api.deconcesionarias.com.ar/api/files/473920c8-f627-45fa-904e-f294ae98551d/?473920c8-f627-45fa-904e-f294ae98551d.jpeg,209e8b09-64c1-4d85-9963-9577def4acff,36000,ARS,"SAN LUIS,Av. del Fundador esq, Las voces del Chorrillero,","-33,2941809","-66,2956203",ExpoUsados,Usado
volkswagen,t-cross,1.6 TRENDLINE,2020,6200000,https://api.deconcesionarias.com.ar/api/files/c4134306-28e5-49d5-8b6e-29fe034308c4/?c4134306-28e5-49d5-8b6e-29fe034308c4.jpg,8f1c485e-59a1-4578-8f26-6901db679805,25000,ARS,"AYACUCHO,25 de mayo,691","-37,1492143","-58,4836059",Oscar Autos,Usado
volkswagen,t-cross,1.6 TRENDLINE,2022,7700000,https://api.deconcesionarias.com.ar/api/files/5b49e7d4-0232-4152-8523-dd2e559be78f/?5b49e7d4-0232-4152-8523-dd2e559be78f.jpeg,66f01e5e-083e-424a-a912-38f1338805c6,0,ARS,"CORRIENTES,Av.cazadores Correntinos,4050","-27,4873348","-58,8032526",Juanautomotores,Usado
volkswagen,taos,1.4 250 TSI COMFORTLINE TIP,2022,8500000,https://api.deconcesionarias.com.ar/api/files/aa41cc6f-d135-4889-81d5-a5754b929cd3/?aa41cc6f-d135-4889-81d5-a5754b929cd3.jpg,ddddade4-908c-449f-94cb-9f36c70c0a45,16000,ARS,"1 DE AGOSTO,Av. Cervantes,3879","-34,7091154","-58,2255629",Espositoautomotores,Usado
volkswagen,taos,1.4 250 TSI HIGHLINE TIP,2022,11099000,https://api.deconcesionarias.com.ar/api/files/1c1ad923-7fb1-4392-93aa-c96230202ba9/?1c1ad923-7fb1-4392-93aa-c96230202ba9.jpg,4c4ef31e-26cb-49ff-805d-5bd317ee48e3,1000,ARS,"CORDOBA,av ohiggins,4440","-31,4645324","-64,1690122",FFAutos,Usado
volkswagen,the beetle,1.4 TSI DESIGN,2017,7595000,https://api.deconcesionarias.com.ar/api/files/aed340df-660f-4064-9111-49a97a480106/?aed340df-660f-4064-9111-49a97a480106.jpg,eb56fdf8-9ae2-4ecf-baaa-cd7ed26f8056,300,USD,"ACASSUSO,Av Libertador,14745","-34,4773085","-58,4968158",Munafo virtual,Usado
volkswagen,tiguan all space,TIGUAN 2.0 TSI SPORT&STYLE L/08,2013,4200000,https://api.deconcesionarias.com.ar/api/files/935ee4c7-d822-4b88-bf6c-29b0af1a7f87/?935ee4c7-d822-4b88-bf6c-29b0af1a7f87.JPG,a42de9ee-beee-48dd-bd75-a8a68aa4f35f,140000,ARS,,"-34,4383348","-58,7918752",RPM Moviles,Usado
volkswagen,tiguan all space,TIGUAN 2.0 TSI SPORT&STYLE L/12,2014,6199000,https://api.deconcesionarias.com.ar/api/files/48883d17-d1ed-4dbc-848e-ee014ad94be9/?48883d17-d1ed-4dbc-848e-ee014ad94be9.jpeg,2af567d8-7bd9-436c-b0a2-32925fecf755,106000,ARS,"CORDOBA,av ohiggins,4440","-31,4645324","-64,1690122",FFAutos,Usado
volkswagen,tiguan all space,TIGUAN ALLSPACE 1.4T TRENDLINE AUT,2018,8800000,https://api.deconcesionarias.com.ar/api/files/8f2146e3-b840-41dd-a0ac-0b9e5f2c4060/?8f2146e3-b840-41dd-a0ac-0b9e5f2c4060.jpeg,bc236147-6649-4f30-80ff-e14d859ad510,90000,ARS,"ROSARIO,Avellaneda,2422","-32,9581582","-60,6843556",MONT AUTOMOTORES,Usado
volkswagen,tiguan all space,TIGUAN ALLSPACE 1.4T TRENDLINE AUT,2019,9500000,https://api.deconcesionarias.com.ar/api/files/a0aaeeea-e28b-4414-9f76-85c602537f07/?a0aaeeea-e28b-4414-9f76-85c602537f07.jpg,0ba67f20-be2b-4f56-a1a3-99508a7c366b,21000,ARS,"NEUQUEN,PERTICONE,975","-38,9600623","-68,0455102",autonetonline,Usado
volkswagen,tiguan all space,TIGUAN ALLSPACE 1.4T TRENDLINE AUT,2019,11935000,https://api.deconcesionarias.com.ar/api/files/67275a4a-00ee-477a-ba13-6d58d5340f1c/?67275a4a-00ee-477a-ba13-6d58d5340f1c.jpg,16800278-9d21-41c8-9258-bf2ae377d9f0,70600,USD,"PILAR,Las Camelias,3190","-34,4383348","-58,7918752",Autonorte Pilar S.A,Usado
volkswagen,touareg,4.2 V8 FSI PREMIUM,2010,7719000,https://api.deconcesionarias.com.ar/api/files/d694a719-b0a2-4e57-9ed7-217a14367132/?d694a719-b0a2-4e57-9ed7-217a14367132.jpg,d6388c28-691e-4200-b173-b11f26273924,105616,USD,"ACASSUSO,Av Libertador,14745","-34,4773085","-58,4968158",Munafo virtual,Usado
VOLKSWAGEN,TRENDLINE,2.0,2008,1950000,,60,,ARS,SUR,"34,0812312","-118,385301",GTM,Usado
VOLKSWAGEN,Up,TAKE AA 5 PTAS,2017,2990000,,65,53000,ARS,SUR,"34,0812312","-118,385301",GTM,Usado
VOLKSWAGEN,Up,MOVE MPI 1.0 ,2016,2720000,https://www.landinginteligente.com/fotos/CatalogoUsados/Lepic/Volkswagen-Up-AA643UC/Up.jpeg,,93000,ARS,"Colectora Sur Acceso Oeste, B1746 Francisco Alvarez, Buenos Aires","-34,6164185","-58,8511799",Lepic,Usado
VOLKSWAGEN,Up,MOVE MPI 1.0 ,2016,2750000,,,93000,ARS,"Colectora Sur Acceso Oeste, B1746 Francisco Alvarez, Buenos Aires","-34,6164185","-58,8511799",Lepic,Usado
volkswagen,up,UP! 3 PTAS HIGH,2014,2300000,https://api.deconcesionarias.com.ar/api/files/bbf4478a-59e2-449c-8742-724352514b71/?bbf4478a-59e2-449c-8742-724352514b71.jpeg,0898ef7e-3e34-45fc-a33e-a2dfabb90323,132000,ARS,"SALTA,Cordoba,940","-24,8020021","-65,4119545",FENICIOS AUTOMOTORES,Usado
volkswagen,up,UP! 3 PTAS HIGH,2016,2845000,https://api.deconcesionarias.com.ar/api/files/c7e18a8d-2d08-4134-9ca4-aafc90f84793/?c7e18a8d-2d08-4134-9ca4-aafc90f84793.jpeg,4ade0501-a214-42e4-b094-ad4533ed5bdd,79000,ARS,"SAN LUIS,Av. del Fundador esq, Las voces del Chorrillero,","-33,2941809","-66,2956203",ExpoUsados,Usado
volkswagen,up,UP! 3 PTAS HIGH,2017,2900000,https://api.deconcesionarias.com.ar/api/files/3f2cf001-c39e-4874-a725-e32ecb722746/?3f2cf001-c39e-4874-a725-e32ecb722746.jpeg,6648edae-dc81-45a1-848f-0cd16cd075b7,70000,ARS,"ROSARIO,Avellaneda,2422","-32,9581582","-60,6843556",MONT AUTOMOTORES,Usado
volkswagen,up,UP! 3 PTAS MOVE,2014,2500000,https://api.deconcesionarias.com.ar/api/files/55cfecc3-a757-4602-a334-17e96d8d6269/?55cfecc3-a757-4602-a334-17e96d8d6269.jpeg,c4f09382-357a-43ad-9b79-2bbdc83165cb,108000,ARS,"LAS ROSAS,AV DICKINSON,597","-32,4768297","-61,5890879",BOLATTI AUTOMOTORES,Usado
volkswagen,up,UP! 3 PTAS TAKE AA,2015,2500000,https://api.deconcesionarias.com.ar/api/files/934a8cc3-4486-42b0-941d-c5e37ab14864/?934a8cc3-4486-42b0-941d-c5e37ab14864.jpg,b66b1801-d7d4-40bd-8143-8be5708702fc,97000,ARS,"PILAR,Las Camelias,3190","-34,4383348","-58,7918752",Autonorte Pilar S.A,Usado
volkswagen,up,UP! 3 PTAS TAKE AA,2016,2700000,https://api.deconcesionarias.com.ar/api/files/8dd5b271-aab7-4d1f-8c2a-d875c9b93769/?8dd5b271-aab7-4d1f-8c2a-d875c9b93769.jpeg,ac75531a-72fc-4ed5-bd4e-b4930beb6eaa,75200,ARS,"LA PLATA,25 esq 506,1900","-34,8954575","-58,0168671",mc automotores,Usado
volkswagen,up,UP! 3 PTAS TAKE AA,2018,3300000,https://api.deconcesionarias.com.ar/api/files/acd97f72-33b4-45a8-9467-4da959587d5a/?acd97f72-33b4-45a8-9467-4da959587d5a.jpeg,4c4e05a0-0345-462f-ad93-f6f9259fa06c,58000,ARS,"CORRIENTES,Av.cazadores Correntinos,4050","-27,4873348","-58,8032526",Juanautomotores,Usado
volkswagen,up,UP! 5 PTAS BLACK,2014,2850000,https://api.deconcesionarias.com.ar/api/files/a90a9f42-f804-41af-9b03-021545d7eab5/?a90a9f42-f804-41af-9b03-021545d7eab5.JPG,3a100d45-e54d-4119-9ae7-d4f104761526,70000,ARS,,"-24,8020083","-65,4093641",RPM Moviles,Usado
volkswagen,up,UP! 5 PTAS BLACK,2015,3200000,https://api.deconcesionarias.com.ar/api/files/18925821-c7af-49a0-9fae-a3c8ee64aa62/?18925821-c7af-49a0-9fae-a3c8ee64aa62.jpg,da8440f1-c6f9-44c2-b9a9-87c2dec7ef23,108000,ARS,"TOLOSA,calle 13,453","-34,9020815","-57,9798766",Zingaro Multimarca,Usado
volkswagen,up,UP! 5 PTAS CROSS,2017,3250000,https://api.deconcesionarias.com.ar/api/files/fe2626f2-3c1a-4d71-8d9a-45e36812ddf4/?fe2626f2-3c1a-4d71-8d9a-45e36812ddf4.jpg,c4402ebc-5daa-4818-96be-2915ac966719,82700,ARS,"SALTA,Cordoba,940","-24,8020021","-65,4119545",FENICIOS AUTOMOTORES,Usado
volkswagen,up,UP! 5 PTAS CROSS,2017,3350000,https://api.deconcesionarias.com.ar/api/files/5d5faa92-616b-4d0e-8e09-eb9cfa694411/?5d5faa92-616b-4d0e-8e09-eb9cfa694411.JPG,939bcd53-c176-427e-8585-4e66d2dc13d5,90000,ARS,,"-34,6071780","-58,493526",RPM Moviles,Usado
volkswagen,up,UP! 5 PTAS MOVE,2015,2960000,https://api.deconcesionarias.com.ar/api/files/bfdb5245-5eae-4814-9484-ccadfae406c6/?bfdb5245-5eae-4814-9484-ccadfae406c6.jpeg,cdd82f00-5efd-42b4-8e7f-e57f6e710528,115000,ARS,"CORRIENTES,Av.cazadores Correntinos,4050","-27,4873348","-58,8032526",Juanautomotores,Usado
volkswagen,up,UP! 5 PTAS MOVE,2018,3100000,https://api.deconcesionarias.com.ar/api/files/ef58ee93-6067-4aab-a690-e9852c83c78e/?ef58ee93-6067-4aab-a690-e9852c83c78e.jpeg,fa3904e4-0f51-4cac-abf7-1000ec69e4d9,65000,ARS,"VILLA DEL PARQUE,Llavallol ,2481","-37,1492143","-58,4836059",Inca Motors,Usado
volkswagen,up,UP! 5 PTAS TAKE AA,2016,2850000,https://api.deconcesionarias.com.ar/api/files/36229635-3cff-458a-96c0-a6f104508450/?36229635-3cff-458a-96c0-a6f104508450.jpg,d3acc96f-ab47-4156-b734-0d5f614a574e,23000,ARS,"AYACUCHO,25 de mayo,691","-37,1492143","-58,4836059",Oscar Autos,Usado
volkswagen,up,UP! 5 PTAS TAKE AA,2016,2960000,https://api.deconcesionarias.com.ar/api/files/bf947cc8-8e0d-41ba-90e6-a94718d1d789/?bf947cc8-8e0d-41ba-90e6-a94718d1d789.jpeg,2eab2254-fccf-4356-acb6-5cf1a41850cd,74000,ARS,"CORRIENTES,Av.cazadores Correntinos,4050","-27,4873348","-58,8032526",Juanautomotores,Usado
volkswagen,up,UP! 5 PTAS TAKE AA,2019,3250000,https://api.deconcesionarias.com.ar/api/files/d8c4952d-b70c-43fb-b512-157203f91113/?d8c4952d-b70c-43fb-b512-157203f91113.jpg,85c4ba18-8452-4657-807d-270fb10f0e1f,58600,ARS,"PILAR,Las Camelias,3190","-34,4383348","-58,7918752",Autonorte Pilar S.A,Usado
volkswagen,vento, 1.4TSI COMFORTLINE,2017,5800000,https://api.deconcesionarias.com.ar/api/files/6d1eb304-98c6-4e0d-87f1-e3e6ad85a731/?6d1eb304-98c6-4e0d-87f1-e3e6ad85a731.jpeg,753a0ef8-9497-424f-a70a-29aa825ffeb5,70000,ARS,"RIO CUARTO,San Martín,2191","-33,1167252","-64,3763017",Remincor,Usado
volkswagen,vento, 1.4TSI CONFORTLINE DSG,2017,4400000,https://api.deconcesionarias.com.ar/api/files/a8c10a35-f4ab-48fc-884c-a8aafd2d4726/?a8c10a35-f4ab-48fc-884c-a8aafd2d4726.JPG,3b0e9210-02cf-4afb-b6e0-d9568d792f8b,88000,ARS,,"-31,4645324","-64,1690122",RPM Moviles,Usado
volkswagen,vento, 1.4TSI HIGHLINE DSG,2019,6900000,https://api.deconcesionarias.com.ar/api/files/d807ac55-399e-4988-ba0c-cf45ab7dad9a/?d807ac55-399e-4988-ba0c-cf45ab7dad9a.JPG,7fcd1f9d-e1cc-4b7b-8848-562a43253d40,60000,ARS,,,,RPM Moviles,Usado
volkswagen,vento, 2.0 8V ADVANCE        L/15,2015,4450000,https://api.deconcesionarias.com.ar/api/files/598d5320-fd84-48e4-b430-44051bf8456d/?598d5320-fd84-48e4-b430-44051bf8456d.jpeg,22c537fa-c55e-4670-a3c2-1ff5069ec558,99000,ARS,"CORRIENTES,Av.cazadores Correntinos,4050","-27,4873348","-58,8032526",Juanautomotores,Usado
volkswagen,vento, 2.0 8V ADVANCE        L/15,2016,3900000,https://api.deconcesionarias.com.ar/api/files/1b7ab2e9-ddf4-4d1b-bdd4-7e05655e33d9/?1b7ab2e9-ddf4-4d1b-bdd4-7e05655e33d9.JPG,fbb1f41a-052a-4884-9804-aab130982370,75000,ARS,,"-37,1492143","-58,4836059",RPM Moviles,Usado
volkswagen,vento, 2.0 8V ADVANCE        L/15,2017,4799000,https://api.deconcesionarias.com.ar/api/files/025970ec-769e-452f-abea-0d2037a32eb8/?025970ec-769e-452f-abea-0d2037a32eb8.jpeg,82764464-43f9-43e9-94dd-edb6f85af213,78000,ARS,"CORDOBA,av ohiggins,4440","-31,4645324","-64,1690122",FFAutos,Usado
volkswagen,vento, 2.0 8V ADVANCE SUMMER L/15,2016,3950000,https://api.deconcesionarias.com.ar/api/files/da78b443-44dd-4666-8df6-334857a45e2f/?da78b443-44dd-4666-8df6-334857a45e2f.JPG,86762e79-f6a6-4c43-a8bf-0ba56668fe34,78000,ARS,,"-34,6014688","-58,4699792",RPM Moviles,Usado
volkswagen,vento, 2.0 TDI ADVANCE L/11,2011,3600000,https://api.deconcesionarias.com.ar/api/files/a7fbed31-2295-4241-80d0-b8302cbc1e7f/?a7fbed31-2295-4241-80d0-b8302cbc1e7f.jpg,9a338cd6-1682-4089-ae4f-31ab7291cc6e,170000,ARS,"VILLA MERCEDES,Av 25 de Mayo,1984","-33,6550691","-65,4632764",Automotores de Cuyo,Usado
volkswagen,vento, 2.0 TDI LUXURY L/11,2012,3600000,https://api.deconcesionarias.com.ar/api/files/d1c1bbd3-1939-462a-af09-492ecdbdb2f0/?d1c1bbd3-1939-462a-af09-492ecdbdb2f0.jpg,baac6252-4c9a-4288-ab64-5972990a0cce,178000,ARS,"AYACUCHO,25 de mayo,691","-37,1492143","-58,4836059",Oscar Autos,Usado
VOLKSWAGEN,Vento,"2,5",2011,2700000,https://www.landinginteligente.com/fotos/CatalogoUsados/Lepic/Volkswagen-Vento-JSN887/Vento.jpeg,,160000,ARS,"Colectora Sur Acceso Oeste, B1746 Francisco Alvarez, Buenos Aires","-34,6164185","-58,8511799",Lepic,Usado
VOLKSWAGEN,Vento,"2,5",2016,4500000,,,74000,ARS,"Colectora Sur Acceso Oeste, B1746 Francisco Alvarez, Buenos Aires","-34,6164185","-58,8511799",Lepic,Usado
volkswagen,vento, 2.5 150 HP ADVANCE,2006,1860000,https://api.deconcesionarias.com.ar/api/files/760c911b-11a8-47bc-a517-fbd89b8aa063/?760c911b-11a8-47bc-a517-fbd89b8aa063.webp,cb9f11d8-783a-4c87-92f7-d3dc1d3c3e6a,200000,ARS,"PATERNAL,Av San Martín,3285","-34,6014641","-58,4725336",AB motors ,Usado
volkswagen,vento, 2.5 150 HP ADVANCE,2007,2320000,https://api.deconcesionarias.com.ar/api/files/b29b9b09-5cf4-4ae2-9932-54b79873c3c4/?b29b9b09-5cf4-4ae2-9932-54b79873c3c4.JPG,d36029eb-b10f-4351-a20c-974b7a3c9ad0,160000,ARS,,"-33,2941809","-66,2956203",RPM Moviles,Usado
volkswagen,vento, 2.5 170 HP ADVANCE TIP,2010,3250000,https://api.deconcesionarias.com.ar/api/files/0f07ad70-91d3-474c-90bb-a77101f988c9/?0f07ad70-91d3-474c-90bb-a77101f988c9.jpeg,d0695f23-a430-4112-acc2-caa2b2efaa07,160600,ARS,"MORTEROS,Bv illia,349","-30,7048345","-62,002433",DENTE AUTOMOTORES ,Usado
volkswagen,vento, 2.5 170 HP ADVANCE TIP PLUS,2015,3895000,https://api.deconcesionarias.com.ar/api/files/9596ac8b-4b17-46ff-9692-c334ff42e7ce/?9596ac8b-4b17-46ff-9692-c334ff42e7ce.jpg,9ae2a679-d7db-40a8-8e6d-9854dd2864c9,87000,ARS,"SAN LUIS,Av. del Fundador esq, Las voces del Chorrillero,","-33,2941809","-66,2956203",ExpoUsados,Usado
volkswagen,vento, 2.5 170 HP LUXURY,2010,2880000,https://api.deconcesionarias.com.ar/api/files/074a489a-bdf1-47aa-910a-7fedb4722bf0/?074a489a-bdf1-47aa-910a-7fedb4722bf0.jpeg,32af7e62-5f8f-4328-9874-bdd72819dc76,135000,ARS,"SAN LUIS,Av. del Fundador esq, Las voces del Chorrillero,","-33,2941809","-66,2956203",ExpoUsados,Usado
volkswagen,vento, 2.5 170 HP LUXURY,2011,1700000,https://api.deconcesionarias.com.ar/api/files/553cf88a-e85f-486b-9d64-817b227418c4/?553cf88a-e85f-486b-9d64-817b227418c4.jpg,926091a0-14d6-4efb-97a4-e81972bbf1b2,165000,ARS,"PILAR,Las Camelias,3190","-34,4383348","-58,7918752",Autonorte Pilar S.A,Usado
volkswagen,vento, 2.5 170 HP LUXURY,2011,3850000,https://api.deconcesionarias.com.ar/api/files/2594413d-a3c6-4be9-8233-4f55138e2245/?2594413d-a3c6-4be9-8233-4f55138e2245.jpg,a94d3475-c86f-4625-a5e0-34cc37b35ddf,130000,ARS,"PILAR,Las Camelias,3190","-34,4383348","-58,7918752",Autonorte Pilar S.A,Usado
volkswagen,vento, 2.5 170 HP LUXURY L/11,2015,4150000,https://api.deconcesionarias.com.ar/api/files/11cf5402-a4f5-4db1-9e1b-dbbe5c20f65f/?11cf5402-a4f5-4db1-9e1b-dbbe5c20f65f.jpeg,cdb9dc3c-0505-4714-92f7-74d64097dba2,185000,ARS,"LAS ROSAS,AV DICKINSON,597","-32,4768297","-61,5890879",BOLATTI AUTOMOTORES,Usado
volkswagen,vento, 2.5 170 HP LUXURY L/15,2016,4200000,https://api.deconcesionarias.com.ar/api/files/ac2d21f4-5b66-431e-9a43-93e9509c45bb/?ac2d21f4-5b66-431e-9a43-93e9509c45bb.jpeg,d9046a44-8f86-4559-b5c9-63b6fc02f128,130000,ARS,"ROSARIO,Avellaneda,2422","-32,9581582","-60,6843556",MONT AUTOMOTORES,Usado
volkswagen,vento, 2.5 170 HP LUXURY TIP L/15,2015,3900000,https://api.deconcesionarias.com.ar/api/files/c0c9d7ce-f6c1-4f98-9d73-95778a84b9b3/?c0c9d7ce-f6c1-4f98-9d73-95778a84b9b3.JPG,13c47ca6-625b-4be9-9680-7d24bbb02cc1,90000,ARS,,"-24,8020083","-65,4093641",RPM Moviles,Usado
volkswagen,vento,VARIANT 2.5 CONFORT L/11,2014,4180000,https://api.deconcesionarias.com.ar/api/files/b0b3580e-6440-4b61-8284-6ad4958687f5/?b0b3580e-6440-4b61-8284-6ad4958687f5.jpg,5e52d4ea-f3a7-4ac1-9be4-6cd796667117,113000,ARS,"PILAR,Las Camelias,3190","-34,4383348","-58,7918752",Autonorte Pilar S.A,Usado
volkswagen,virtus,1.6 MSI HIGHLINE,2018,4749000,https://api.deconcesionarias.com.ar/api/files/421537ff-a903-49fd-ab0c-4b6d19a2e036/?421537ff-a903-49fd-ab0c-4b6d19a2e036.jpg,ceea6652-677c-4e92-a0fe-9978b6a823a7,54000,ARS,"GUALEGUAYCHU,Av Tomas de Rocamora,255","-33,0118261","-58,5211183",Gerli Automoviles,Usado
